MFD,SFD,FR,PFT,MSV,SSV,MPSV,SPSV,MSA,SSA,MSD,SSD,BR,MD,VD,PFR,PFV,VMFD,RMFD,VFR,RFR,label
0.55445454545456,0.5953306741387666,1.5863859244302982,0.879578886645513,94.78904052458155,73.37415328175034,119.34219406818951,98.1990021614323,4.740360130051194,5.376438502822719,0.05018181818178908,0.022453257232008385,0.14421690222093622,-2.0737798405274437,0.03767659242687449,0.40170519757333234,0.5982948024266677,0.8226553533366682,1.4729190577688853,0.7272727272727274,0.27272727272727276,0
0.6888888888890707,0.702165134810578,1.2979521199884259,0.8941447937700406,86.06726489737045,80.23699306177772,107.64750063448896,109.83562502369655,3.922436943386357,5.693586334065388,0.050111111110911426,0.023572321077662054,0.14421690222093622,-2.042037022384084,0.03335602429143787,0.4732258064516663,0.5267741935483337,0.6772811059907148,2.1295161290324987,0.7777777777777778,0.22222222222222224,0
0.6870000000002013,0.7054016980103697,1.2979521199884259,0.8916931064323098,82.34890608962407,72.33565792820758,109.75868585922268,108.53728805027367,3.79282606074023,5.796959529913408,0.051999999999780916,0.038807215823875175,0.14421690222093622,-2.056989062028041,0.04062260025817323,0.6335112404981615,0.36648875950183846,0.5497331392527577,1.9005337214944846,0.6666666666666667,0.33333333333333337,0
1.0806666666668814,0.792537205576376,0.8653014133256173,0.9351023940007361,93.66631294947597,87.62574450860163,115.12339716719211,119.11308162227172,1.8526114715507664,1.1692427067941382,0.03339999999971042,0.010442221985882433,0.14421690222093622,-2.1032668033090096,0.042125151427408594,0.7583281924738284,0.2416718075261715,0.48334361505234297,1.5166563849476569,0.5,0.5,0
1.1111666666670317,0.7950527061494087,0.86542622241454,0.9616327708066057,70.37815830141955,41.73298576230426,91.20387340648321,72.68287722806878,6.252076053507073,8.274824960985464,0.05319999999956053,0.04124269632318379,0.0,-2.150369638338417,0.025210235670633376,0.7975101244936508,0.20248987550634914,0.40497975101269834,1.5950202489873015,0.5,0.5,0
0.9381428571431181,0.7931507564447701,1.0096639261502967,0.9472090004329775,62.553711707816355,38.33928543704576,78.5437282784262,65.5492662921106,4.84445087768607,7.354479613484888,0.05228571428545235,0.03698538045429208,0.0,-2.1185942450602955,0.03383322321510521,0.8046292066391184,0.19537079336088156,0.3418988883815427,1.8774681488246097,0.5714285714285715,0.4285714285714286,0
0.7277777777778991,0.5912647043560703,1.29813933362181,0.9447569594693637,70.48117601830704,40.55283408345859,84.72615654951166,63.46002645598716,5.043176344967845,6.850651286758761,0.047874999999862666,0.03465702490115398,0.0,-2.0407704360864827,0.06482454118696666,0.6540458015266941,0.3459541984733059,0.5189312977099588,1.9621374045800821,0.6666666666666666,0.3333333333333333,0
0.583318181818289,0.5426339915267872,1.5866147410933236,0.9255012260206528,66.96201437959675,37.823081168885516,83.05781583059638,59.822565733351375,4.850234220710791,6.281553684533401,0.0516499999998814,0.039024383403259706,0.0,-1.944965598186954,0.11066788421664367,0.5118055014415891,0.4881944985584108,0.6712674355178149,1.8766201719524935,0.7272727272727272,0.2727272727272727,0
0.5222083333333103,0.500163325755258,1.73085244482908,0.9038655704600793,72.53335969780518,36.82707829813062,92.873714764801,60.431611554513054,4.840894319252591,6.031714350442537,0.060590909090933565,0.04092999465935741,0.0,-1.854187271423428,0.14674774050469908,0.3697438761669368,0.6302561238330632,0.7563073485996757,2.2184632570016207,0.8333333333333334,0.16666666666666666,0
0.5194583333332806,0.33699063156686154,1.73085244482908,0.899105726236748,72.34421635674288,36.94206376897553,93.14259870676948,60.25126053887409,5.067308267540401,5.915990520344588,0.06359090909096597,0.0387778159295685,0.0,-1.7317504402467403,0.1378071450933648,0.2140049731290556,0.7859950268709444,0.8574491202228484,2.5680596775486673,0.9166666666666667,0.08333333333333333,0
0.4526538461538551,0.27946366108996007,1.8750901485648368,0.848766767633077,82.28734531214293,41.27083855208176,102.41500571991705,59.68915029088412,5.011767428293255,5.691964306507799,0.06142307692306741,0.03835203642870923,0.14423770373575667,-1.621445839886323,0.10116497483391587,0.05675928286172589,0.9432407171382741,1.0218441102331304,0.7378706772024366,0.923076923076923,0.07692307692307693,0
0.42142857142854545,0.2895200990520154,2.0193278523005933,0.851002452040912,87.14835600361874,64.78393836292975,112.0839691979305,94.40702584325018,5.823707979870055,7.5537728810694755,0.060230769230796656,0.034276374115205094,0.14423770373575667,-1.546518936048978,0.05321029281833766,0.0620338983050861,0.9379661016949139,1.0101173402868304,0.8684745762712054,0.9285714285714286,0.07142857142857144,0
0.49450000000001637,0.2715992758948648,1.73085244482908,0.8559065339680084,107.4023783168199,66.63883526781096,137.73776119561444,95.06634135920451,7.179310282744594,7.788759844790367,0.06241666666664969,0.035402350047556354,0.14423770373575667,-1.4997293808654102,0.0347436159148372,0.21621166161110789,0.7837883383888922,1.0450511178518562,0.8648466464444314,0.75,0.25,0
0.5379090909091246,0.33499795238045116,1.5866147410933236,0.8534544930045258,103.94926273903911,68.70089441191648,135.71020458684512,99.04482960543433,6.957237109798465,8.20773733695947,0.06963636363632925,0.04427142055202693,0.14423770373575667,-1.460196792968076,0.03719153944901187,0.3858374176103115,0.6141625823896885,0.8444735507858216,1.4147371979044756,0.7272727272727272,0.2727272727272727,0
